31	806.72497	1.33E-25	1.15E-02	0.0764	0.084
31	806.74114	7.96E-24	3.23E-02	0.0723	0.081
31	806.74244	1.48E-23	8.64E-02	0.0695	0.073
31	806.83491	8.16E-24	3.10E-02	0.0727	0.081
31	806.8523	3.15E-25	1.12E-01	0.0773	0.084
31	806.92501	8.26E-24	2.95E-02	0.073	0.082
31	807.0005	2.28E-25	9.95E-02	0.0744	0.083
31	807.01145	8.23E-24	2.77E-02	0.0734	0.082
31	807.01692	2.03E-24	8.82E-02	0.0679	0.073
31	807.03282	8.43E-23	9.23E-02	0.0725	0.081
31	807.0427	2.50E-25	9.02E-02	0.0721	0.081
31	807.08094	6.18E-24	2.19E-01	0.0766	0.084
31	807.08716	5.90E-25	1.75E-01	0.0689	0.071
31	807.0928	8.16E-25	3.35E-04	0.0696	0.092
31	807.09342	2.26E-24	1.74E-01	0.0696	0.075
31	807.09422	8.05E-24	2.58E-02	0.0738	0.083
31	807.09988	4.43E-23	8.67E-02	0.0699	0.076
31	807.1359	9.94E-26	8.31E-02	0.0704	0.075
31	807.17334	7.69E-24	2.36E-02	0.0742	0.083
31	807.19656	5.79E-25	1.05E-04	0.0714	0.095
31	807.24881	7.12E-24	2.10E-02	0.0746	0.083
31	807.28533	4.62E-24	1.82E-01	0.0718	0.08
31	807.32064	6.31E-24	1.81E-02	0.075	0.083
31	807.36673	1.02E-22	1.13E-01	0.0773	0.084
31	807.38885	5.24E-24	1.46E-02	0.0755	0.084
31	807.39469	1.26E-23	8.69E-02	0.0693	0.073
31	807.4172	1.52E-25	8.80E-02	0.0706	0.078
31	807.45342	3.86E-24	1.06E-02	0.0759	0.084
33	807.4541	1.02E-25	1.07E-01	0.076	0.083
31	807.51438	2.13E-24	5.77E-03	0.0764	0.084
31	807.57785	4.25E-25	6.10E-05	0.0725	0.096
31	807.57869	2.53E-25	9.12E-05	0.0665	0.093
31	807.59645	1.64E-24	8.87E-02	0.0678	0.073
31	807.6209	3.01E-25	1.09E-01	0.0766	0.084
31	807.70722	6.68E-25	1.45E-04	0.0708	0.094
31	807.71659	4.95E-25	1.76E-01	0.0687	0.07
31	807.7438	2.14E-25	9.81E-02	0.0739	0.082
31	807.7542	2.30E-25	8.97E-02	0.0718	0.08
31	807.77348	7.81E-23	9.17E-02	0.0721	0.081
31	807.77723	1.99E-24	1.74E-01	0.0696	0.075
31	807.7993	3.94E-23	8.69E-02	0.0697	0.076
31	807.84711	5.89E-24	2.14E-01	0.076	0.083
31	808.01196	4.24E-24	1.81E-01	0.0714	0.08
31	808.03031	4.35E-25	1.08E-03	0.0686	0.086
31	808.04208	1.06E-23	8.73E-02	0.0691	0.072
31	808.05105	7.52E-25	2.00E-04	0.0704	0.093
31	808.1419	9.72E-23	1.10E-01	0.0766	0.084
